UDI,Product_ID,Type,Air_Temp_K,Process_Temp_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff_K,Power_W
7426,M22285,M,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,11.399999999999977,4520.029262205387
7427,M22286,M,300.0,311.4,1692,29.0,216,1,1,0,0,0,0,11.399999999999977,5138.388944211465
7428,L54607,L,300.0,311.4,1634,31.9,0,0,0,0,0,0,0,11.399999999999977,5458.475347710218
7429,M22288,M,300.0,311.4,1864,23.3,2,0,0,0,0,0,0,11.399999999999977,4548.104628552967
7430,L54609,L,300.0,311.4,1590,33.6,5,0,0,0,0,0,0,11.399999999999977,5594.548197512703
7431,M22290,M,300.0,311.4,1384,46.1,7,0,0,0,0,0,0,11.399999999999977,6681.371704046581
7432,M22291,M,300.0,311.4,1352,61.8,10,0,0,0,0,0,0,11.399999999999977,8749.712531366004
7433,L54612,L,300.1,311.4,1484,43.1,13,0,0,0,0,0,0,11.299999999999955,6697.917425355487
7434,M22293,M,300.1,311.4,1913,21.9,15,0,0,0,0,0,0,11.299999999999955,4387.20272481161
7435,L54614,L,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,11.399999999999977,6032.444325521074
7436,L54615,L,299.9,311.3,1504,40.7,20,0,0,0,0,0,0,11.400000000000034,6410.18942618871
7437,L54616,L,300.0,311.4,1487,41.2,22,0,0,0,0,0,0,11.399999999999977,6415.5929655528835
7438,L54617,L,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,11.5,5425.530512749572
7439,L54618,L,299.9,311.3,1647,27.5,26,0,0,0,0,0,0,11.400000000000034,4743.01950875719
7440,L54619,L,300.0,311.3,1493,41.4,28,0,0,0,0,0,0,11.300000000000011,6472.749007897194
7441,L54620,L,300.0,311.4,1655,29.6,30,0,0,0,0,0,0,11.399999999999977,5130.011363801893
7442,M22301,M,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,11.5,7672.565130205183
7443,L54622,L,300.0,311.5,1601,36.9,35,0,0,0,0,0,0,11.5,6186.518501228627
7444,H36857,H,300.1,311.6,1589,37.9,37,0,0,0,0,0,0,11.5,6306.548284546782
7445,L54624,L,300.2,311.7,1286,55.1,42,0,0,0,0,0,0,11.5,7420.2952401219245
7446,L54625,L,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,11.5,6716.609901644345
7447,L54626,L,300.2,311.8,1379,51.0,46,0,0,0,0,0,0,11.600000000000023,7364.835657810551
7448,M22307,M,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,11.599999999999966,5408.942903538618
7449,L54628,L,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,11.5,5983.603031733263
7450,L54629,L,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,11.5,6815.8109256692
7451,L54630,L,300.3,311.8,1451,41.0,55,0,0,0,0,0,0,11.5,6229.882951823679
7452,L54631,L,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,11.5,6806.239540051263
7453,L54632,L,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,11.399999999999977,5555.843776020477
7454,H36867,H,300.3,311.7,1432,47.7,61,0,0,0,0,0,0,11.399999999999977,7153.029481105529
7455,L54634,L,300.2,311.6,1446,47.3,66,0,0,0,0,0,0,11.400000000000034,7162.391427213226
7456,M22315,M,300.2,311.7,1597,39.5,68,0,0,0,0,0,0,11.5,6605.879232580817
7457,M22316,M,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,11.5,7343.933594688669
7458,L54637,L,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,11.5,5864.096847190707
7459,M22318,M,300.1,311.6,1433,51.4,76,0,0,0,0,0,0,11.5,7713.259227044683
7460,L54639,L,300.0,311.5,1591,32.0,79,0,0,0,0,0,0,11.5,5331.492172652118
7461,L54640,L,300.0,311.5,1445,41.6,81,0,0,0,0,0,0,11.5,6294.913919752988
7462,L54641,L,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,11.5,5183.2823032312635
7463,L54642,L,300.0,311.3,1703,30.4,85,0,0,0,0,0,0,11.300000000000011,5421.467386250929
7464,H36877,H,300.1,311.4,1518,46.9,87,0,0,0,0,0,0,11.299999999999955,7455.439189940081
7465,L54644,L,300.1,311.3,1535,42.3,92,0,0,0,0,0,0,11.199999999999989,6799.506059797068
7466,M22325,M,300.1,311.4,1390,52.1,94,0,0,0,0,0,0,11.299999999999955,7583.699946010641
7467,H36880,H,300.3,311.6,1801,23.6,97,0,0,0,0,0,0,11.300000000000011,4450.966583703971
7468,H36881,H,300.3,311.6,1463,41.6,102,0,0,0,0,0,0,11.300000000000011,6373.328072386589
7469,L54648,L,300.3,311.6,1560,37.7,107,0,0,0,0,0,0,11.300000000000011,6158.778238097431
7470,L54649,L,300.3,311.6,1607,33.5,109,0,0,0,0,0,0,11.300000000000011,5637.535656989324
7471,L54650,L,300.4,311.6,1332,54.6,111,0,0,0,0,0,0,11.200000000000045,7615.97457453852
7472,L54651,L,300.3,311.7,1365,53.3,113,0,0,0,0,0,0,11.399999999999977,7618.833423853286
7473,M22332,M,300.3,311.6,1617,32.5,115,0,0,0,0,0,0,11.300000000000011,5503.28493092592
7474,M22333,M,300.3,311.6,1304,62.8,118,0,0,0,0,0,0,11.300000000000011,8575.626410455081
7475,L54654,L,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,11.399999999999977,4644.813322405974
7476,H36889,H,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,11.300000000000011,7487.734762418983
7477,L54656,L,300.2,311.5,1492,41.8,128,0,0,0,0,0,0,11.300000000000011,6530.910359890653
7478,M22337,M,300.1,311.3,1518,40.2,130,0,0,0,0,0,0,11.199999999999989,6390.37644852007
7479,L54658,L,300.1,311.3,1479,39.5,133,0,0,0,0,0,0,11.199999999999989,6117.780453968084
7480,M22339,M,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,11.199999999999989,5438.547178310946
7481,M22340,M,300.2,311.4,1570,35.3,138,0,0,0,0,0,0,11.199999999999989,5803.673548486663
7482,H36895,H,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,11.199999999999989,5693.2570386884945
7483,M22342,M,300.2,311.6,1510,47.5,146,0,0,0,0,0,0,11.400000000000034,7511.024435957596
7484,L54663,L,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,11.400000000000034,5039.617271182603
7485,M22344,M,300.3,311.6,1312,53.4,151,0,0,0,0,0,0,11.300000000000011,7336.749819487459
7486,L54665,L,300.3,311.6,1595,38.8,154,0,0,0,0,0,0,11.300000000000011,6480.686765335264
7487,L54666,L,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,11.399999999999977,5444.69422793647
7488,L54667,L,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,11.399999999999977,6006.22249883911
7489,L54668,L,300.3,311.7,1545,43.5,160,0,0,0,0,0,1,11.399999999999977,7037.952942204533
7490,M22349,M,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,11.400000000000034,5134.200154006679
7491,M22350,M,300.4,311.8,1707,30.0,165,0,0,0,0,0,0,11.400000000000034,5362.698659677777
7492,L54671,L,300.4,311.8,1320,57.9,168,0,0,0,0,0,0,11.400000000000034,8003.521444285357
7493,M22352,M,300.3,311.7,1319,51.4,170,0,0,0,0,0,0,11.399999999999977,7099.643349945524
7494,L54673,L,300.2,311.7,1448,54.2,173,0,0,0,0,0,0,11.5,8218.573933399091
7495,L54674,L,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,11.600000000000023,7248.198794558274
7496,L54675,L,300.3,311.9,1609,34.0,177,0,0,0,0,0,0,11.599999999999966,5728.798923576107
7497,L54676,L,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,11.600000000000023,6822.282606535595
7498,M22357,M,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,11.5,7004.0027975947405
7499,M22358,M,300.2,311.8,1748,28.5,184,0,0,0,0,0,0,11.600000000000023,5216.92876055121
7500,L54679,L,300.3,311.8,1746,26.3,187,0,0,0,0,0,0,11.5,4808.7102111437525
7501,L54680,L,300.2,311.8,1410,51.4,189,0,0,0,0,0,0,11.600000000000023,7589.4595325422215
7502,L54681,L,300.2,311.7,1640,30.8,191,0,0,0,0,0,0,11.5,5289.604270604254
7503,H36916,H,300.3,311.7,1655,29.9,193,0,0,0,0,0,0,11.399999999999977,5182.004722218804
7504,M22363,M,300.3,311.7,1646,28.9,198,0,0,0,0,0,0,11.399999999999977,4981.455919189143
7505,L54684,L,300.4,311.8,1589,42.0,201,0,0,0,0,0,0,11.400000000000034,6988.787017175853
7506,L54685,L,300.5,311.9,1546,39.4,203,0,0,0,0,0,0,11.399999999999977,6378.731611750763
7507,L54686,L,300.5,311.9,1511,41.8,205,0,0,0,0,0,0,11.399999999999977,6614.078789406686
7508,L54687,L,300.5,311.9,1750,28.3,207,0,0,0,0,0,0,11.399999999999977,5186.24587230115
7509,M22368,M,300.5,311.9,1730,27.5,209,0,0,0,0,0,0,11.399999999999977,4982.042349817813
7510,L54689,L,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,11.299999999999955,8634.897791852809
7511,L54690,L,300.5,311.8,1524,38.9,214,1,1,0,0,0,0,11.300000000000011,6208.164074611862
7512,L54691,L,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,11.400000000000034,6052.393438871369
7513,M22372,M,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,11.300000000000011,5893.460266526259
7514,L54693,L,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,11.400000000000034,3527.893358250706
7515,L54694,L,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,11.400000000000034,5533.685075837157
7516,M22375,M,300.4,311.9,1335,58.3,9,0,0,0,0,0,0,11.5,8150.390900840679
7517,M22376,M,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,11.399999999999977,7442.4329963542195
7518,L54697,L,300.3,311.7,1445,47.3,15,0,0,0,0,0,0,11.399999999999977,7157.438182796065
7519,L54698,L,300.2,311.5,1500,40.8,17,0,0,0,0,0,0,11.300000000000011,6408.849013323177
7520,L54699,L,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,11.400000000000034,4396.030600168197
7521,L54700,L,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,11.400000000000034,5684.135948017572
7522,M22381,M,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,11.400000000000034,6252.491946954014
7523,L54702,L,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,11.399999999999977,7543.592279799811
7524,M22383,M,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,11.399999999999977,6497.504758007482
7525,L54704,L,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,11.300000000000011,5337.869605738905
7526,H36939,H,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,11.399999999999977,7111.026387327032
7527,L54706,L,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,11.299999999999955,5458.412515857146
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,11.199999999999989,6957.999409170673
7529,M22388,M,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,11.199999999999989,4869.133509847797
7530,L54709,L,300.1,311.4,1467,35.7,45,0,0,0,0,0,0,11.299999999999955,5484.372543151309
7531,M22390,M,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,11.299999999999955,6654.741470319651
7532,H36945,H,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,11.299999999999955,8176.089128747045
7533,M22392,M,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,11.300000000000011,5475.890242986617
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,11.199999999999989,5969.193593428798
7535,L54714,L,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,11.199999999999989,7023.700583532747
7536,L54715,L,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,11.199999999999989,5407.654850550646
7537,L54716,L,300.1,311.3,2579,12.5,64,1,0,0,1,0,0,11.199999999999989,3375.903105670032
7538,L54717,L,300.1,311.3,1305,64.7,66,0,0,0,0,0,0,11.199999999999989,8841.855443895793
7539,M22398,M,300.2,311.4,1450,38.5,68,0,0,0,0,0,0,11.199999999999989,5845.980329555006
7540,L54719,L,300.2,311.3,1487,36.9,71,0,0,0,0,0,0,11.100000000000023,5746.0043793422665
7541,M22400,M,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,11.100000000000023,5185.1358428968815
7542,M22401,M,300.3,311.5,1528,40.9,76,0,0,0,0,0,0,11.199999999999989,6544.482040154161
7543,M22402,M,300.4,311.6,1401,49.9,79,0,0,0,0,0,0,11.200000000000045,7320.947608439902
7544,L54723,L,300.3,311.5,1446,45.0,82,0,0,0,0,0,0,11.199999999999989,6814.114465636261
7545,L54724,L,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,11.199999999999989,6595.773776211771
7546,L54725,L,300.2,311.4,1891,22.6,86,0,0,0,0,0,0,11.199999999999989,4475.366286646852
7547,H36960,H,300.2,311.5,1454,42.8,88,0,0,0,0,0,0,11.300000000000011,6516.83602480257
7548,L54727,L,300.1,311.4,1430,40.9,93,0,0,0,0,0,0,11.299999999999955,6124.74431768354
7549,L54728,L,300.2,311.4,1495,43.6,95,0,0,0,0,0,0,11.199999999999989,6825.843078209663
7550,L54729,L,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,11.099999999999966,6726.191759237795
7551,M22410,M,300.3,311.4,1554,34.3,99,0,0,0,0,0,0,11.099999999999966,5581.793331339129
7552,M22411,M,300.2,311.3,1491,37.3,102,0,0,0,0,0,0,11.100000000000023,5823.915877151294
7553,L54732,L,300.3,311.3,1525,40.7,105,0,0,0,0,0,0,11.0,6499.693400889483
7554,L54733,L,300.3,311.3,1505,39.6,107,0,0,0,0,0,0,11.0,6241.087965621483
7555,M22414,M,300.3,311.4,1371,50.2,109,0,0,0,0,0,0,11.099999999999966,7207.253370306487
7556,L54735,L,300.3,311.3,1332,60.5,112,0,0,0,0,0,0,11.0,8438.946186072902
7557,L54736,L,300.3,311.4,1471,37.0,114,0,0,0,0,0,0,11.099999999999966,5699.582111897722
7558,M22417,M,300.4,311.5,1750,27.3,116,0,0,0,0,0,0,11.100000000000023,5002.986300841745
7559,M22418,M,300.3,311.4,1386,48.1,119,0,0,0,0,0,0,11.099999999999966,6981.3100266603105
7560,M22419,M,300.4,311.4,1355,56.2,122,0,0,0,0,0,0,11.0,7974.514072117211
7561,M22420,M,300.3,311.3,1377,53.8,125,0,0,0,0,0,0,11.0,7757.911730627706
7562,L54741,L,300.3,311.1,1388,49.4,128,0,0,0,0,0,0,10.800000000000011,7180.340393240735
7563,M22422,M,300.3,311.1,1350,58.7,130,0,0,0,0,0,0,10.800000000000011,8298.516994457437
7564,M22423,M,300.4,311.2,1831,23.4,133,0,0,0,0,0,0,10.800000000000011,4486.75979600387
7565,M22424,M,300.3,311.2,1381,65.2,136,1,0,0,1,0,0,10.899999999999977,9429.092414680308
7566,M22425,M,300.3,311.2,1783,25.6,139,0,0,0,0,0,0,10.899999999999977,4779.912278485846
7567,L54746,L,300.3,311.0,1613,34.7,142,0,0,0,0,0,0,10.699999999999989,5861.279885777989
7568,M22427,M,300.2,311.0,2370,14.7,144,0,0,0,0,0,0,10.800000000000011,3648.3315486138267
7569,L54748,L,300.2,311.0,1627,33.7,147,0,0,0,0,0,0,10.800000000000011,5741.773701235433
7570,L54749,L,300.2,311.0,1255,71.8,149,1,0,0,1,0,0,10.800000000000011,9436.192414077423
7571,H36984,H,300.2,311.0,1777,27.5,151,0,0,0,0,0,0,10.800000000000011,5117.3926333099735
7572,L54751,L,300.3,311.1,1606,30.9,156,0,0,0,0,0,0,10.800000000000011,5196.7597357151635
7573,L54752,L,300.3,311.1,1676,28.6,158,0,0,0,0,0,0,10.800000000000011,5019.594854003724
7574,L54753,L,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,10.800000000000011,6235.590178477701
7575,L54754,L,300.4,311.1,1487,37.4,162,0,0,0,0,0,0,10.700000000000045,5823.863517273734
7576,L54755,L,300.4,311.2,1471,46.5,164,0,0,0,0,0,0,10.800000000000011,7162.988329817407
7577,M22436,M,300.3,311.1,1477,44.2,166,0,0,0,0,0,0,10.800000000000011,6836.461661378797
7578,L54757,L,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,10.800000000000011,5127.079210658542
7579,L54758,L,300.4,311.2,1673,28.9,171,0,0,0,0,0,0,10.800000000000011,5063.1687441090135
7580,L54759,L,300.4,311.2,1436,56.8,173,0,0,0,0,0,0,10.800000000000011,8541.445882384025
7581,L54760,L,300.4,311.3,1495,51.2,175,0,0,0,0,0,0,10.900000000000034,8015.668935879237
7582,M22441,M,300.4,311.2,1366,56.1,177,0,0,0,0,0,0,10.800000000000011,8024.94710618284
7583,H36996,H,300.4,311.2,1489,45.3,180,0,0,0,0,0,0,10.800000000000011,7063.525506404754
7584,L54763,L,300.3,311.1,1480,46.6,185,0,0,0,0,0,0,10.800000000000011,7222.312071092695
7585,L54764,L,300.4,311.2,1472,37.3,187,0,0,0,0,0,0,10.800000000000011,5749.7009866979915
7586,L54765,L,300.4,311.1,1397,50.8,189,0,0,0,0,0,0,10.700000000000045,7431.709693429965
7587,L54766,L,300.4,311.1,1589,35.5,191,0,0,0,0,0,0,10.700000000000045,5907.189026422448
7588,L54767,L,300.4,311.1,1405,54.1,193,0,0,0,0,0,0,10.700000000000045,7959.800946522899
7589,L54768,L,300.4,311.1,2013,20.1,195,0,0,0,0,0,0,10.700000000000045,4237.09742782309
7590,L54769,L,300.4,311.0,1802,26.0,197,0,0,0,0,0,0,10.600000000000023,4906.329966866299
7591,M22450,M,300.4,311.0,1433,46.1,199,0,0,0,0,0,0,10.600000000000023,6917.92315888638
7592,M22451,M,300.5,311.1,1296,61.3,202,1,0,0,0,1,0,10.600000000000023,8319.440001530347
7593,M22452,M,300.5,311.2,1551,36.6,205,0,0,0,0,0,0,10.699999999999989,5944.584450975679
7594,L54773,L,300.5,311.2,1270,67.5,208,1,0,0,0,1,0,10.699999999999989,8977.101007632833
7595,L54774,L,300.6,311.3,1531,38.5,0,0,0,0,0,0,0,10.699999999999989,6172.548885895665
7596,H37009,H,300.5,311.2,1397,45.2,2,0,0,0,0,0,0,10.699999999999989,6612.466105177844
7597,L54776,L,300.5,311.1,1547,37.2,7,0,0,0,0,0,0,10.600000000000023,6026.454355528228
7598,L54777,L,300.5,311.0,2074,18.9,9,0,0,0,0,0,0,10.5,4104.867793033495
7599,L54778,L,300.5,311.1,1491,42.6,11,0,0,0,0,0,0,10.600000000000023,6651.442798033381
7600,L54779,L,300.5,311.0,1759,28.3,13,0,0,0,0,0,0,10.5,5212.9179939301275
7601,M22460,M,300.4,311.0,1595,35.4,15,0,0,0,0,0,0,10.600000000000023,5912.79153332135
7602,L54781,L,300.4,311.2,1351,62.0,18,0,0,0,0,0,0,10.800000000000011,8771.536128332942
7603,L54782,L,300.4,311.2,1705,28.7,20,0,0,0,0,0,0,10.800000000000011,5124.304137147871
7604,L54783,L,300.4,311.2,1406,43.6,22,0,0,0,0,0,0,10.800000000000011,6419.488540443335
7605,L54784,L,300.4,311.3,1639,34.6,24,0,0,0,0,0,0,10.900000000000034,5938.594480982833
7606,H37019,H,300.4,311.3,2026,20.3,26,0,0,0,0,0,0,10.900000000000034,4306.893144610343
7607,M22466,M,300.4,311.3,1350,56.5,31,0,0,0,0,0,0,10.900000000000034,7987.499321752049
7608,M22467,M,300.5,311.3,1468,41.1,34,0,0,0,0,0,0,10.800000000000011,6318.245481193649
7609,L54788,L,300.5,311.4,1642,27.1,37,0,0,0,0,0,0,10.899999999999977,4659.840607265644
7610,L54789,L,300.5,311.3,1490,41.8,39,0,0,0,0,0,0,10.800000000000011,6522.155788362649
7611,M22470,M,300.5,311.3,1507,43.4,41,0,0,0,0,0,0,10.800000000000011,6849.069919895203
7612,L54791,L,300.5,311.4,1611,32.7,44,0,0,0,0,0,0,10.899999999999977,5516.605283777141
7613,M22472,M,300.5,311.4,1743,27.6,46,0,0,0,0,0,0,10.899999999999977,5037.732315590449
7614,L54793,L,300.5,311.3,1475,46.3,49,0,0,0,0,0,0,10.800000000000011,7151.573876509365
7615,L54794,L,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,10.899999999999977,7123.037743239257
7616,L54795,L,300.5,311.4,1442,47.0,53,0,0,0,0,0,0,10.899999999999977,7097.276683479821
7617,M22476,M,300.6,311.4,1468,40.4,55,0,0,0,0,0,0,10.799999999999955,6210.635460832686
7618,L54797,L,300.5,311.4,1556,45.3,58,0,0,0,0,0,0,10.899999999999977,7381.360435168433
7619,M22478,M,300.5,311.4,1312,51.4,60,0,0,0,0,0,0,10.899999999999977,7061.965182053472
7620,L54799,L,300.6,311.5,1459,47.0,63,0,0,0,0,0,0,10.899999999999977,7180.947767820429
7621,L54800,L,300.5,311.5,1651,36.9,65,0,0,0,0,0,0,11.0,6379.7264494244
7622,L54801,L,300.5,311.5,1490,38.4,67,0,0,0,0,0,0,11.0,5991.645508926453
7623,M22482,M,300.6,311.6,1473,31.5,69,0,0,0,0,0,0,11.0,4858.944277674654
7624,L54803,L,300.6,311.7,1734,29.9,72,0,0,0,0,0,0,11.099999999999966,5429.363255786951
7625,L54804,L,300.6,311.7,1507,45.5,74,0,0,0,0,0,0,11.099999999999966,7180.476528922391
7626,L54805,L,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,11.099999999999966,5686.743469920051
7627,H37040,H,300.5,311.6,1351,53.5,78,0,0,0,0,0,0,11.100000000000023,7568.986820416329
7628,L54807,L,300.5,311.7,1445,44.8,83,0,0,0,0,0,0,11.199999999999989,6779.138067426294
7629,L54808,L,300.5,311.7,1619,32.7,85,0,0,0,0,0,0,11.199999999999989,5543.999971716444
7630,M22489,M,300.5,311.7,1269,64.0,87,0,0,0,0,0,0,11.199999999999989,8504.919631798288
7631,L54810,L,300.5,311.6,1534,37.7,90,0,0,0,0,0,0,11.100000000000023,6056.13193412914
7632,L54811,L,300.5,311.6,1444,49.3,92,0,0,0,0,0,0,11.100000000000023,7454.915591164483
7633,L54812,L,300.5,311.6,1744,26.8,94,0,0,0,0,0,0,11.100000000000023,4894.517578488802
7634,L54813,L,300.4,311.5,1441,44.6,96,0,0,0,0,0,0,11.100000000000023,6730.192053883366
7635,M22494,M,300.3,311.3,1506,40.7,98,0,0,0,0,0,0,11.0,6418.71361425545
7636,L54815,L,300.3,311.4,1526,38.5,101,0,0,0,0,0,0,11.099999999999966,6152.390333035131
7637,L54816,L,300.4,311.5,1704,29.7,103,0,0,0,0,0,0,11.100000000000023,5299.741142899837
7638,H37051,H,300.4,311.4,1445,52.4,105,0,0,0,0,0,0,11.0,7929.170418150398
7639,L54818,L,300.5,311.5,1661,35.9,110,0,0,0,0,0,0,11.0,6244.428525809799
7640,L54819,L,300.5,311.4,1466,41.8,112,0,0,0,0,0,0,10.899999999999977,6417.100930026606
7641,L54820,L,300.4,311.3,1608,35.1,114,0,0,0,0,0,0,10.900000000000034,5910.466754757693
7642,M22501,M,300.4,311.4,1352,57.3,116,0,0,0,0,0,0,11.0,8112.597541217993
7643,M22502,M,300.4,311.4,1604,31.7,119,0,0,0,0,0,0,11.0,5324.664444618315
7644,H37057,H,300.4,311.4,1427,50.7,122,0,0,0,0,0,0,11.0,7576.359091176753
7645,L54824,L,300.4,311.4,1424,44.6,127,0,0,0,0,0,0,11.0,6650.79353555164
7646,L54825,L,300.4,311.4,1662,29.3,129,0,0,0,0,0,0,11.0,5099.496027160024
7647,L54826,L,300.4,311.4,1936,23.9,131,0,0,0,0,0,0,11.0,4845.424957288705
7648,L54827,L,300.4,311.4,1728,31.7,133,0,0,0,0,0,0,11.0,5736.296858042675
7649,L54828,L,300.4,311.4,1552,28.8,135,0,0,0,0,0,0,11.0,4680.7217264365045
7650,H37063,H,300.4,311.5,1662,29.0,137,0,0,0,0,0,0,11.100000000000023,5047.2827572573615
7651,L54830,L,300.3,311.4,1343,57.7,142,0,0,0,0,0,0,11.099999999999966,8114.8490159530675
7652,M22511,M,300.4,311.5,1476,32.6,144,0,0,0,0,0,0,11.100000000000023,5038.86328894574
7653,L54832,L,300.3,311.4,1346,51.1,147,0,0,0,0,0,0,11.099999999999966,7202.687588983271
7654,L54833,L,300.4,311.5,1492,44.6,149,0,0,0,0,0,0,11.100000000000023,6968.387608878544
7655,M22514,M,300.3,311.5,1540,41.5,151,0,0,0,0,0,0,11.199999999999989,6692.639549697456
7656,L54835,L,300.4,311.5,1596,32.5,154,0,0,0,0,0,0,11.100000000000023,5431.813698056752
7657,L54836,L,300.5,311.6,1541,47.8,156,0,0,0,0,0,0,11.100000000000023,7713.636218163113
7658,L54837,L,300.5,311.6,1661,30.0,158,0,0,0,0,0,0,11.100000000000023,5218.185397612646
7659,M22518,M,300.4,311.6,1359,55.4,160,0,0,0,0,0,0,11.200000000000045,7884.203755302015
7660,L54839,L,300.5,311.6,1528,42.4,163,0,0,0,0,0,0,11.100000000000023,6784.499718888421
7661,M22520,M,300.5,311.6,1246,52.9,165,0,0,0,0,0,0,11.100000000000023,6902.435107104181
7662,L54841,L,300.5,311.6,1575,32.5,168,0,0,0,0,0,0,11.100000000000023,5360.342465187584
7663,M22522,M,300.5,311.6,1658,30.4,170,0,0,0,0,0,0,11.100000000000023,5278.210761247235
7664,L54843,L,300.5,311.6,1385,54.8,173,0,0,0,0,0,0,11.100000000000023,7948.019974071937
7665,H37078,H,300.5,311.7,1454,50.3,175,0,0,0,0,0,0,11.199999999999989,7658.80495438246
7666,L54845,L,300.5,311.6,1497,40.5,180,0,0,0,0,0,0,11.100000000000023,6349.0016732722925
7667,M22526,M,300.6,311.7,1424,50.8,182,0,0,0,0,0,0,11.099999999999966,7575.343309552091
7668,L54847,L,300.6,311.7,1528,43.9,185,0,0,0,0,0,0,11.099999999999966,7024.517397622681
7669,L54848,L,300.6,311.8,1539,37.0,187,0,0,0,0,0,0,11.199999999999989,5963.057015778786
7670,L54849,L,300.7,311.8,1336,58.4,189,1,0,0,0,1,0,11.100000000000023,8170.486621848141
7671,L54850,L,300.5,311.6,1525,37.6,191,0,0,0,0,0,0,11.100000000000023,6004.630758561291
7672,M22531,M,300.5,311.6,1456,51.1,193,0,0,0,0,0,0,11.100000000000023,7791.317332510878
7673,M22532,M,300.5,311.7,2141,17.2,196,0,0,0,0,0,0,11.199999999999989,3856.3259262324946
7674,M22533,M,300.5,311.6,1476,39.1,199,0,0,0,0,0,0,11.100000000000023,6043.544619563756
7675,L54854,L,300.5,311.6,1509,47.2,202,0,0,0,0,0,0,11.100000000000023,7458.643614446743
7676,L54855,L,300.5,311.6,1447,45.4,204,0,0,0,0,0,0,11.100000000000023,6879.4386488799055
7677,L54856,L,300.6,311.7,1448,49.1,206,0,0,0,0,0,0,11.099999999999966,7445.239485791427
7678,L54857,L,300.6,311.7,1428,52.6,208,0,0,0,0,0,0,11.099999999999966,7865.79402235198
7679,M22538,M,300.6,311.7,1389,52.1,210,0,0,0,0,0,0,11.099999999999966,7578.2440467689075
7680,L54859,L,300.7,311.7,1635,32.4,213,0,0,0,0,0,0,11.0,5547.424307708857
7681,L54860,L,300.7,311.7,1395,43.7,215,0,0,0,0,0,0,11.0,6383.873351727139
7682,L54861,L,300.7,311.8,1443,43.7,217,0,0,0,0,0,0,11.100000000000023,6603.533510066138
7683,M22542,M,300.7,311.7,1412,49.1,219,0,0,0,0,0,0,11.0,7260.136846641915
7684,L54863,L,300.7,311.7,1524,43.5,222,0,0,0,0,0,0,11.0,6942.291445902724
7685,M22544,M,300.7,311.8,1407,42.4,224,0,0,0,0,0,0,11.100000000000023,6247.245487222518
